trial,tsc,rng,low8
29441,9885521289808,12308141816311710812,92
29442,9885521290507,8327389650169268884,148
29443,9885521291271,10944824834560513514,234
29444,9885521291938,16962661404246306985,169
29445,9885521292607,3579825150523137833,41
29446,9885521293399,5548380874992310621,93
29447,9885521294194,12974657587084375776,224
29448,9885521294858,16851936951701521062,166
29449,9885521295531,1046903804485722436,68
29450,9885521296319,17453054742697069284,228
29451,9885521296988,3236175002564624766,126
29452,9885521297781,16023042417959424127,127
29453,9885521298449,298077595363187593,137
29454,9885521299207,1073633884367973757,125
29455,9885521299973,5372477212580368926,30
29456,9885521300764,8810170216156524880,80
29457,9885521301557,17546822521126611246,46
29458,9885521302359,465443553907323299,163
29459,9885521303126,1212207307832589826,2
29460,9885521303908,15993134920068384755,243
29461,9885521304678,8933554361431986736,48
29462,9885521305438,17691654822501106996,52
29463,9885521306239,7641609122442818827,11
29464,9885521307001,1763726163762686579,115
29465,9885521307700,5053941458891020913,113
29466,9885521308395,8994584389101092886,22
29467,9885521309062,5891120779959318444,172
29468,9885521309753,1148910256566134449,177
29469,9885521310425,6154761045173838968,120
29470,9885521311088,7932959121527288870,38
29471,9885521311783,15042253155574719786,42
29472,9885521312578,13512345954182110710,246
29473,9885521313344,3255089203906050811,251
29474,9885521314045,7462655707949343668,180
29475,9885521314713,3224984946557111190,150
29476,9885521315374,13499295771186026403,163
29477,9885521316140,7579514966967682371,67
29478,9885521316843,13266421486742993664,0
29479,9885521317668,13287527203830279967,31
29480,9885521318489,4254805200358624217,217
29481,9885521319188,6871801753770820634,26
29482,9885521319888,18151904542779272443,251
29483,9885521320654,15398661713252813222,166
29484,9885521321418,16411686832574795202,194
29485,9885521322188,3160747556341916724,52
29486,9885521322973,9742849283090051897,57
29487,9885521323637,9442858354207830655,127
29488,9885521324334,5646361516427396175,79
29489,9885521325029,4042444474675115104,96
29490,9885521325692,18251637262723055635,19
29491,9885521326484,2450115865071050480,240
29492,9885521327177,13731695341434999059,19
29493,9885521327972,12131684893567096158,94
29494,9885521328764,3443881450378639523,163
29495,9885521329466,7184755832335839026,50
29496,9885521330157,15971780336967473085,189
29497,9885521330921,1147728345853052162,2
29498,9885521331614,202245407928899650,66
29499,9885521332402,1810203375666236277,117
29500,9885521333091,11285326188601990889,233
29501,9885521333861,14967370776569371847,199
29502,9885521334617,5554465270818238187,235
29503,9885521335292,5598352796587224607,31
29504,9885521335983,6645095783473406952,232
29505,9885521336650,17787098073769645869,45
29506,9885521337446,8378494994258557165,237
29507,9885521338115,14055474786207520208,208
29508,9885521338877,10597363047733064391,199
29509,9885521339641,453315104070332491,75
29510,9885521340422,13519150106115304596,148
29511,9885521341190,1624464216400245884,124
29512,9885521341948,2301215977211644445,29
29513,9885521342643,8390513008473092316,220
29514,9885521343305,10006962367830266689,65
29515,9885521344096,1753259343732897669,133
29516,9885521344758,8515441084883139123,51
29517,9885521345453,2162745476459788242,210
29518,9885523223711,3994458459762114611,51
29519,9885523225382,10366153494348039082,170
29520,9885523226237,6402776463451986822,134
29521,9885523227012,18355658569604450450,146
29522,9885523227784,9153733801404985293,205
29523,9885523228548,10427500608393461508,4
29524,9885523229399,11034569641879695014,166
29525,9885523230158,2806743147628976699,59
29526,9885523230954,6972565047448388299,203
29527,9885523231751,16361784499564371310,110
29528,9885523232519,5873017561531704324,4
29529,9885523233308,6577387093233686177,161
29530,9885523234001,11307653394605190689,33
29531,9885523234791,15161067154319843543,215
29532,9885523235557,779384691242220108,76
29533,9885523236342,9407976804803769479,135
29534,9885523237118,16435215321268018821,133
29535,9885523237884,14547466523518212886,22
29536,9885523238581,1224375811456452372,20
29537,9885523239372,3425506062856243592,136
29538,9885523240138,14031431068843275759,239
29539,9885523240894,9824651110464228778,170
29540,9885523241654,8169749708765490425,249
29541,9885523242325,16991769263237755824,176
29542,9885523243091,4235688763555984477,93
29543,9885523243784,7842955009252065404,124
29544,9885523244485,296458874284874031,47
29545,9885523245245,5998916541974004588,108
29546,9885523245908,15941920050003289162,74
29547,9885523246698,4172619595238259206,6
29548,9885523247387,5118879130146454084,68
29549,9885523248086,10712209711325238267,251
29550,9885523248852,14121768401468342941,157
29551,9885523249610,6001629575834788473,121
29552,9885523250279,14899042846415438921,73
29553,9885523251067,18283504307348503447,151
29554,9885523251832,951016393724826320,208
29555,9885523252614,15825876377591906255,207
29556,9885523253390,1900284373293453830,6
29557,9885523254179,14171958202790559005,29
29558,9885523254980,3354860323026570639,143
29559,9885523255736,3390466607809401031,199
29560,9885523256402,3936302668368058677,53
29561,9885523257089,13103210111681690527,159
29562,9885523257855,2162518027761848170,106
29563,9885523258526,7171651808902657362,82
29564,9885523259223,15793704879386335616,128
29565,9885523259993,11031547015255919013,165
29566,9885523260769,3791820232946002120,200
29567,9885523261436,15924784593852441317,229
29568,9885523262212,5576622225937271866,58
29569,9885523262903,8215204256765516124,92
29570,9885523263604,7267452814484701760,64
29571,9885523264304,881667184085590245,229
29572,9885523265098,18042494698680914898,210
29573,9885523265866,3540927577254802093,173
29574,9885523266541,6482618228684718707,115
29575,9885523267204,7533481752045417787,59
29576,9885523267901,5642512883788937406,190
29577,9885523268573,2696865876553021607,167
29578,9885523269238,3255972620591791154,50
29579,9885523269935,9857452309233500657,241
29580,9885523270606,7417541931563634197,21
29581,9885523271301,11638421397423962253,141
29582,9885523272081,881669907501258569,73
29583,9885523272874,16963347696753714541,109
29584,9885523273648,14799432135035487064,88
29585,9885523274447,157909653171659566,46
29586,9885523275213,7743329160766954990,238
29587,9885523275877,6683909440892969740,12
29588,9885523276580,14355993429691969189,165
29589,9885523277353,7645381083229126616,216
29590,9885523278023,888790911207165844,148
29591,9885523278816,7973109774009793932,140
29592,9885523279489,7427531893776377670,70
29593,9885523280184,7439685092324931533,205
29594,9885523280858,15830750189491381193,201
29595,9885523281626,17767047182069850732,108
29596,9885523282399,7739424210065511692,12
29597,9885523283096,9440824737634694102,214
29598,9885523283764,13376358875092386580,20
29599,9885523284563,15981480403999082370,130
29600,9885523285331,5053017465563191299,3
29601,9885523286026,17646935407612085633,129
29602,9885523286799,12349429380660418536,232
29603,9885523287571,15438745802568950659,131
29604,9885523288347,12710832742472070887,231
29605,9885523289018,10857227327543989219,227
29606,9885523289690,9137886885643781254,134
29607,9885523290455,16181016209349727511,23
29608,9885523291160,13612575739117236860,124
29609,9885523291822,15974447776465955871,31
29610,9885523292525,10457956065948582793,137
29611,9885523293194,14637914044189525711,207
29612,9885523293863,7170376832868989993,41
29613,9885523294661,6853749841389972951,215
29614,9885523295428,11737537976130588592,176
29615,9885523296094,4894731050127722644,148
29616,9885523296860,747048753223976807,103
29617,9885523297618,1431989234837285974,86
29618,9885523298413,1744301708661636228,132
29619,9885523299179,13578194593187748718,110
29620,9885523299947,9167606849297555801,89
29621,9885523300746,131970589214223375,15
29622,9885523301539,12417230422155970360,56
29623,9885523302341,12788441888642237195,11
29624,9885523303040,3987214803560948705,225
29625,9885523303798,5710640772209764935,71
29626,9885523304601,12173948465403243353,89
29627,9885523305396,14629040674345788805,133
29628,9885523306064,7165044276605662559,95
29629,9885523306857,13335700637722072975,143
29630,9885523307526,6462192566801774219,139
29631,9885523308290,7031149460967775199,223
29632,9885523309052,17537606560047863351,55
29633,9885523309850,7874437616989192756,52
29634,9885523310645,5930932286914089213,253
29635,9885523311312,2137466574907674654,30
29636,9885523312013,8687851462154594104,56
29637,9885523312710,814627380610516218,250
29638,9885523313507,8099765890158917750,118
29639,9885523314171,7552426073302145867,75
29640,9885523314874,6913858377320416628,116
29641,9885523315537,5843154713674115820,236
29642,9885523316203,3369426264243709719,23
29643,9885523316896,14015890873702810310,198
29644,9885523317665,2367096945041122926,110
29645,9885523318329,7326199938872904202,10
29646,9885523319034,6472360318681837161,105
29647,9885523319695,4483750836073534038,86
29648,9885523320398,16977146777484680069,133
29649,9885523321164,11672818913638100190,222
29650,9885523321934,6264576952358358371,99
29651,9885523322629,7855828734769044184,216
29652,9885523323300,10784150134219847642,218
29653,9885523324074,9008921954116818958,14
29654,9885523324775,13267818602581751481,185
29655,9885523325537,11190446513814779751,103
29656,9885523326308,15738717202671203392,64
29657,9885523327106,16071270953112207640,24
29658,9885523327907,9246496157284923398,6
29659,9885523328692,16862548607311377648,240
29660,9885523329464,6454148524434963540,84
29661,9885523330256,11532816267047677385,201
29662,9885523331031,16307241604444954122,10
29663,9885523331732,4464104258109475822,238
29664,9885523332537,4232821757897975124,84
29665,9885523333335,13940834102179018063,79
29666,9885523334132,6595159224994318912,64
29667,9885523334894,1181556944387065746,146
29668,9885523335601,7294849173379234430,126
29669,9885523336268,1869331892852388043,203
29670,9885523336930,14910097970924717144,88
29671,9885523337733,3559009202380180977,241
29672,9885523338406,2890926880402324349,125
29673,9885523339070,1265338599178945430,150
29674,9885523339745,3560150111643852618,74
29675,9885523340438,7421042397469448828,124
29676,9885523341105,1262729047727389035,107
29677,9885523341775,16063205751139708842,170
29678,9885523342550,4983906671989748276,52
29679,9885523343249,8405912262284538433,65
29680,9885523343954,6078927678992525791,223
29681,9885523344616,4696789573028920105,41
29682,9885523345311,505600369357858014,222
29683,9885523346075,885157302635819181,173
29684,9885523346840,12622324189839370163,179
29685,9885523347608,4201809924504373102,110
29686,9885523348283,10394581628078659191,119
29687,9885523349049,2623998477096980079,111
29688,9885523349719,6034283033143072131,131
29689,9885523350386,6643297686887403394,130
29690,9885523351055,7757810276835740861,189
29691,9885523351723,9880009657513886312,104
29692,9885523352396,2019252129003766238,222
29693,9885523353056,14308355757875006817,97
29694,9885523353861,10440564245147149653,85
29695,9885523354660,2966131447986000167,39
29696,9885523355363,1200698404884466073,153
29697,9885523356023,13029718829808651585,65
29698,9885523356832,12363504059196504200,136
29699,9885523357633,17116626742782518521,249
29700,9885523358405,4011243689338356175,207
29701,9885523359074,7990584040488729816,216
29702,9885523359742,6149949238124117133,141
29703,9885523360407,13056425899713782591,63
29704,9885525268065,15450149661268764807,135
29705,9885525276165,4438137356290392420,100
29706,9885525278488,5636699883442761455,239
29707,9885525280284,13218880471639680121,121
29708,9885525281945,11456904910365107553,97
29709,9885525283502,8797887965550817967,175
29710,9885525285060,16877319363891294369,161
29711,9885525286070,6077346596489072933,37
29712,9885525287300,16406324197016746749,253
29713,9885525288513,14466890206793272667,91
29714,9885525289458,7705342315253453249,193
29715,9885525290639,16299687960312341924,164
29716,9885525291316,7828190058786005391,143
29717,9885525292092,12470626042028583521,97
29718,9885525292887,10195013278308779634,114
29719,9885525293785,10054381702780480920,152
29720,9885525294462,9450917925106086271,127
29721,9885525295234,16487854518763394161,113
29722,9885525295911,3355778987369984383,127
29723,9885525296683,8099050020125321807,79
29724,9885525297605,14227904939145020889,217
29725,9885525298524,8791321747056260715,107
29726,9885525299304,6970918916410557796,100
29727,9885525300077,5544352744975544827,251
29728,9885525300847,10490355583177415545,121
29729,9885525301625,17610398123425159710,30
29730,9885525302363,11900050992490639448,88
29731,9885525303229,7110961337701081466,122
29732,9885525304003,5709582677559167029,53
29733,9885525304879,6747303804032436876,140
29734,9885525305865,13001829634047689944,216
29735,9885525306637,1847701957450845227,43
29736,9885525307442,13775985015635624264,72
29737,9885525308405,17195033002083379970,2
29738,9885525309354,7084526453878340971,107
29739,9885525310665,4290934798538154643,147
29740,9885525311427,2452898555780888989,157
29741,9885525312095,8214234832766423412,116
29742,9885525312766,6230221666914952295,103
29743,9885525313437,5463376998105770289,49
29744,9885525314136,5989917207636687284,180
29745,9885525314804,12365293440237738030,46
29746,9885525315617,12197951842147248146,18
29747,9885525316418,11011378799273591225,185
29748,9885525317209,9808045194997012891,155
29749,9885525317883,13666145130008003537,209
29750,9885525318647,8406437872659916052,20
29751,9885525319353,5798803022527894954,170
29752,9885525320021,1111097398289607740,60
29753,9885525320724,6880554216710031264,160
29754,9885525321391,11805305016460913583,175
29755,9885525322157,4767923297275663351,247
29756,9885525322830,11808440611543176350,158
29757,9885525323596,14317910760301710632,40
29758,9885525324391,1451744057777242298,186
29759,9885525325071,9856951352623593050,90
29760,9885525325766,17064912530941846186,170
29761,9885525326529,4686867728407505942,22
29762,9885525327234,5853120683007015451,27
29763,9885525327941,8384440726795524244,148
29764,9885525328605,5923322945260742303,159
29765,9885525329274,13924730449128310007,247
29766,9885525330038,6101146941244722871,183
29767,9885525330713,12518931342134511771,155
29768,9885525331471,15757701286330492557,141
29769,9885525332239,17760156982338332934,6
29770,9885525333028,4758109538660056296,232
29771,9885525333975,17281350888488021142,150
29772,9885525334735,16209352953815371285,21
29773,9885525335529,6146059834025233727,63
29774,9885525336324,13990245088192375994,186
29775,9885525337088,6030669373120677145,25
29776,9885525337879,2047444633438938252,140
29777,9885525338547,7319370472535987096,152
29778,9885525339216,9583307938465542564,164
29779,9885525339882,13667659008314285444,132
29780,9885525340643,16642353086453480155,219
29781,9885525341411,17656450294770778210,98
29782,9885525342203,11929290799772032951,183
29783,9885525342972,13995518162120320729,217
29784,9885525343640,13123642227949334713,185
29785,9885525344311,5234903611812090425,57
29786,9885525345101,12800195095515664527,143
29787,9885525345772,3482392842556351224,248
29788,9885525346534,8704779596689464128,64
29789,9885525347323,14756363256252800950,182
29790,9885525347993,889997863053271173,133
29791,9885525349213,1423341502459604552,72
29792,9885525350145,4928676275092726994,210
29793,9885525350910,6696386159469543439,15
29794,9885525351607,10016171744924173377,65
29795,9885525352407,16128947850281333611,107
29796,9885525353167,15937390563919875616,32
29797,9885525353871,3752793847084225605,69
29798,9885525354665,1557099603530125185,129
29799,9885525355431,7089337254600736405,149
29800,9885525356094,8305893061771368373,181
29801,9885525356764,5911898798411773855,159
29802,9885525357429,417594782864908341,53
29803,9885525358535,10334361184650614161,145
29804,9885525359453,10203729988955808478,222
29805,9885525360219,16789940668527606872,88
29806,9885525361016,12197152889854625479,199
29807,9885525361782,868947262607013300,180
29808,9885525362739,1889255958350463259,27
29809,9885525363534,13810278765586976101,101
29810,9885525364296,3818704524233880244,180
29811,9885525365062,16969208141567666832,144
29812,9885525365826,6521189329110718479,15
29813,9885525366619,14745081357763991805,253
29814,9885525367387,14689833339104607794,50
29815,9885525368090,2948238646524110212,132
29816,9885525368852,2813595315695160404,84
29817,9885525369647,7055190268350161646,238
29818,9885525370314,12628695641932060928,0
29819,9885525371226,6197410180362444651,107
29820,9885525372061,13597709700003512161,97
29821,9885525372876,12430490867993509927,39
29822,9885525373673,14681124875755755262,254
29823,9885525374350,5533965473865603785,201
29824,9885525375120,15336143080763206301,157
29825,9885525375790,11514454342194475380,116
29826,9885525376455,17165068060813071072,224
29827,9885525377130,3442003499751966323,115
29828,9885525377894,2985227746248647676,252
29829,9885525378664,17378185785607065405,61
29830,9885525379363,16997031426171074739,179
29831,9885525380034,6388185703750477271,215
29832,9885525380798,8485817885914952160,224
29833,9885525381568,3539938092038552140,76
29834,9885525382365,17657190658793463714,162
29835,9885525383037,9374097645417499662,14
29836,9885525383834,10135483318398745810,210
29837,9885525384507,413897834352952973,141
29838,9885525385269,15396473093876766404,196
29839,9885525385940,9235581473686891793,17
29840,9885525386734,8696520028468901259,139
29841,9885525387502,15132003960898813637,197
29842,9885525388173,2257857226521957968,80
29843,9885525388972,15695293706456409870,14
29844,9885525389673,1982075351265966606,14
29845,9885525390469,13480831107447397729,97
29846,9885525391169,4504026291491095539,243
29847,9885525391965,9974605029471402061,77
29848,9885525392760,4873796009679163447,55
29849,9885525393430,6018974362958043982,78
29850,9885525394093,4643162728403971456,128
29851,9885525394798,18098578029668768967,199
29852,9885525395568,11810599619034665196,236
29853,9885525396333,11920081623673321514,42
29854,9885525397129,89524972015755759,239
29855,9885525398027,15750230075683210973,221
29856,9885525398883,8656245340603562926,174
29857,9885525399682,6058569731604406153,137
29858,9885525400350,16932255268195280270,142
29859,9885525401118,5500518499294169531,187
29860,9885525401781,3006419602970180185,89
29861,9885525402482,2064588831306353098,202
29862,9885525403151,9319777290564989469,29
29863,9885525403862,9728276678584950240,224
29864,9885525404563,10926524816861229799,231
29865,9885525405327,1519298412308145883,219
29866,9885525406002,16153376581624608397,141
29867,9885525406772,10624791299521727957,213
29868,9885525407534,11416280396607314857,169
29869,9885525408303,9047159651152357581,205
29870,9885525408977,12358824401387073957,165
29871,9885525409739,17730222082278344096,160
29872,9885525410508,13477145475338539943,167
29873,9885525411180,16682253170491485463,23
29874,9885525411885,8174680497628272560,176
29875,9885525412650,17334162401480924187,27
29876,9885525413347,13253892625422466270,222
29877,9885525414021,2458084389095154507,75
29878,9885525414812,131770936469521393,241
29879,9885525415572,14826434515055453058,130
29880,9885525416241,2789683430182198828,44
29881,9885525417037,6732546760322291949,237
29882,9885525417803,17754530595946123236,228
29883,9885525418474,17302667239311468677,133
29884,9885525419139,17446217217960787363,163
29885,9885525419809,2402494442922583468,172
29886,9885525420569,3689751964418498474,170
29887,9885525421333,5018648487830734386,50
29888,9885525422130,5964615671502383098,250
29889,9885525422896,13045819271738740013,45
29890,9885526759525,14383019569311806129,177
29891,9885526763342,18301552496169508082,242
29892,9885526765177,13656122762856777556,84
29893,9885526766527,16257705759948453112,248
29894,9885526767858,8720265071822013105,177
29895,9885526769319,12013216256401175611,59
29896,9885526770603,15914836877420701432,248
29897,9885526771569,11623625078488626344,168
29898,9885526772235,11477106780909571442,114
29899,9885526772908,2208015577754120448,0
29900,9885526774040,13498587943374677959,199
29901,9885526775133,15137565244529009696,32
29902,9885526775960,3620096350564195578,250
29903,9885526776897,3561525891403162835,211
29904,9885526777734,8989065231224129873,81
29905,9885526778734,9954248535157527151,111
29906,9885526779657,5329037197850468569,217
29907,9885526780350,1656296175022510748,156
29908,9885526781017,2056129027337306472,104
29909,9885526781677,9606162498335709627,187
29910,9885526782669,11585021508093030747,91
29911,9885526783573,7445885677551934942,222
29912,9885526784264,18364356318689082107,251
29913,9885526785026,17835892067781174885,101
29914,9885526785788,17962853425850133921,161
29915,9885526786548,5376986790977004602,58
29916,9885526787327,1875398059935274936,184
29917,9885526788066,11732933469739588751,143
29918,9885526788829,7042871143550438035,147
29919,9885526789495,13384279592951481051,219
29920,9885526790253,1427123846138023075,163
29921,9885526790924,17143599969867786865,113
29922,9885526791688,8602977172899650169,121
29923,9885526792357,7116065850730279977,41
29924,9885526793098,5619357383378569696,224
29925,9885526793834,13008489156363074948,132
29926,9885526794600,17747010166025704325,133
29927,9885526795372,5574257608371005833,137
29928,9885526796035,14440912528079026641,209
29929,9885526796801,10061533582210789198,78
29930,9885526797590,9479845158439417605,5
29931,9885526798411,4516396009099799905,97
29932,9885526799500,3011915522081415472,48
29933,9885526800236,16010578361244087912,104
29934,9885526801030,16720079404490607903,31
29935,9885526801831,15007730324109287583,159
29936,9885526802593,9151736441788709601,225
29937,9885526803266,6836054221010335696,208
29938,9885526803932,7334241586627063740,188
29939,9885526804597,12866252981486925157,101
29940,9885526805363,7049832419855249303,151
29941,9885526806032,4353681984527495243,75
29942,9885526806725,6020624604918225148,252
29943,9885526807393,13296524253958425666,66
29944,9885526808194,6600076886402603717,197
29945,9885526808863,15609573606674732836,36
29946,9885526809665,10265148671277544301,109
29947,9885526810429,8571262727644550517,117
29948,9885526811096,5962872932762222162,82
29949,9885526811797,5684469928200368539,155
29950,9885526812456,17487648389735744003,3
29951,9885526813354,1127919899646372189,93
29952,9885526814311,3005294418566757613,237
29953,9885526814978,15430173972785062106,218
29954,9885526815774,10581660082190721007,239
29955,9885526816544,99474047240865556,20
29956,9885526817603,17746078385167540927,191
29957,9885526818430,3540094274582864792,152
29958,9885526819099,189360707720439189,149
29959,9885526820194,1046714786298410037,53
29960,9885526820987,8804192424207784940,236
29961,9885526821654,14458713849304517388,12
29962,9885526822450,2566605222729095438,14
29963,9885526823153,7055806368191565114,58
29964,9885526823848,3918767087959113684,212
29965,9885526824517,10788296569574514331,155
29966,9885526825279,8757801341872448860,92
29967,9885526825984,8257007812315202594,34
29968,9885526826677,4991908466966483124,180
29969,9885526827344,17950807348469576936,232
29970,9885526828106,15653247284979977933,205
29971,9885526828878,2463736285941598628,164
29972,9885526829543,7524156942769481002,42
29973,9885526830242,8162792913992172447,159
29974,9885526830904,15820672961053573672,40
29975,9885526831707,7455482126900943835,219
29976,9885526832376,18387800565100421636,4
29977,9885526833166,3807989020763208290,98
29978,9885526833890,2705267293304448932,164
29979,9885526834558,16469420040763410329,153
29980,9885526835323,61857634819690280,40
29981,9885526836072,8431360472717192705,1
29982,9885526836832,6959151070424444335,175
29983,9885526837540,8593490249511998939,219
29984,9885526838206,2088383981162413952,128
29985,9885526838873,4467828298169609925,197
29986,9885526839537,6039941493136753781,117
29987,9885526840206,11327177423626369985,193
29988,9885526840968,9558082958458289412,4
29989,9885526841716,10214516111067413805,45
29990,9885526842551,1042474387831901858,162
29991,9885526843222,1330356285201406036,84
29992,9885526843911,9617382717269835185,177
29993,9885526844581,8343610216986564240,144
29994,9885526845244,4193147967769704816,112
29995,9885526845911,17647992360371537848,184
29996,9885526846673,5488780685960050566,134
29997,9885526847347,3374726825729191430,6
29998,9885526848030,2874686909915553264,240
29999,9885526848699,13526782970689645761,193
30000,9885526849461,3638005912024385609,73
30001,9885526850168,15190098873922605030,230
30002,9885526850928,1949255782819767448,152
30003,9885526851774,10121876864657901230,174
30004,9885526852532,2665530147796147806,94
30005,9885526853233,3007298975589908541,61
30006,9885526853924,4295620574147093024,32
30007,9885526854617,5002207881738910029,77
30008,9885526855308,9570034727082477062,6
30009,9885526855999,10362262912839161095,7
30010,9885526856783,528645159663208766,62
30011,9885526857696,16081814850054307141,69
30012,9885526858486,1360535658372968626,178
30013,9885526859185,18412999103810817562,26
30014,9885526859974,10221988567642436061,221
30015,9885526860738,4518610146071389350,166
30016,9885526861405,14076741573798351149,45
30017,9885526862207,1039727747880980510,30
30018,9885526862898,6122517169392508843,171
30019,9885526863565,809543483389894383,239
30020,9885526864455,16081245421277887930,186
30021,9885526865223,5335755609286744193,129
30022,9885526865892,8063200742707928941,109
30023,9885526866556,17000653209650754625,65
30024,9885526867347,13288099692392893403,219
30025,9885526868052,408013427225749622,118
30026,9885526868841,13524654961597269863,103
30027,9885526869513,6833606464335644955,27
30028,9885526870302,13761449909723637112,120
30029,9885526870970,18226056053213973781,21
30030,9885526871669,16969754752393682104,184
30031,9885526872338,16494446621647970929,113
30032,9885526873001,9350235743829584947,51
30033,9885526873797,14821077008510159196,92
30034,9885526874490,13693204153536944658,18
30035,9885526875187,13852096790950289105,209
30036,9885526875856,4966908530721524567,87
30037,9885526876653,10175964689437452404,116
30038,9885526877321,13305589697809710792,200
30039,9885526877992,2497589056989228122,90
30040,9885526878780,18365197595288560099,227
30041,9885526879453,9835183041510035309,109
30042,9885526880246,8056020445297534378,170
30043,9885526881014,11378536856784819353,153
30044,9885526881678,9929561744505177539,195
30045,9885526882449,6452648695170012431,15
30046,9885526883247,5312605899769062978,66
30047,9885526883944,1486082204050893122,66
30048,9885526884637,14341782366966802253,77
30049,9885526885438,17205949152026753508,228
30050,9885526886204,17985340532004139363,99
30051,9885526887005,3159678334745585379,227
30052,9885526887793,14999915845897950151,199
30053,9885526888566,16822199137743342146,66
30054,9885526889265,2463699678545081289,201
30055,9885526890031,3199072590855072065,65
30056,9885526890823,9063564554443639747,195
30057,9885526891490,12565328404706760219,27
30058,9885526892285,1014817976127088825,185
30059,9885526892955,17257953574245407253,21
30060,9885526893760,13780017473298856978,18
30061,9885526894528,18200615239088555292,28
30062,9885526895197,4308652056005912335,15
30063,9885526895994,16410780409519153045,149
30064,9885526896691,15233950360008775073,161
30065,9885526897363,11768825265648101646,14
30066,9885526898058,9217233392256711451,27
30067,9885526898863,2809687938846449331,179
30068,9885526899627,16485261528621976623,47
30069,9885526900328,3624852434308615959,23
30070,9885526901127,15595478994291719927,247
30071,9885526901826,239092930200750088,8
30072,9885526902609,6046121344294531074,2
30073,9885526903446,9818357709506744360,40
30074,9885526904206,3314527444651589803,171
30075,9885526905007,18137171028171471276,172
30076,9885526905775,11780618362818079082,106
30077,9885529000354,11705719539931913094,134
30078,9885529002929,12117584074366150771,115
30079,9885529004098,8172481663242772640,160
30080,9885529005441,7287883629143861736,232
30081,9885529006591,6111890523847677159,231
30082,9885529007400,5011446941206281696,224
30083,9885529008064,3848097431280210176,0
30084,9885529008953,11888201372962591714,226
30085,9885529010097,1383122911272729605,5
30086,9885529010902,16888388004995040603,91
30087,9885529012275,10089550138656788941,205
30088,9885529013424,2336662557356580809,201
30089,9885529014100,12409863789483740801,129
30090,9885529014854,5141773565497871763,147
30091,9885529015527,14445681668373316477,125
30092,9885529016281,770677019174258482,50
30093,9885529017346,16026513945045741687,119
30094,9885529018266,10398033198218140139,235
30095,9885529018947,6532670548064941789,221
30096,9885529019931,14135399053395668130,162
30097,9885529020687,7334388138050045484,44
30098,9885529021593,12222789209220303803,187
30099,9885529022311,18288393828971437796,228
30100,9885529022975,5729481859231085171,115
30101,9885529023772,3504662666267302393,249
30102,9885529024530,526639086473600617,105
30103,9885529025377,11871018447638200179,115
30104,9885529026040,10791500562207287083,43
30105,9885529026863,1007493821092881338,186
30106,9885529027678,13788649453267231007,31
30107,9885529028377,15511640560522844101,197
30108,9885529029037,3828018045818587100,220
30109,9885529029799,15024784349540970775,23
30110,9885529030486,6556844796720950230,214
30111,9885529031251,506564844133663223,247
30112,9885529031998,3534508481928483789,205
30113,9885529032760,10194780825659767923,115
30114,9885529033419,13782572429244246596,68
30115,9885529034114,11897339731063475703,247
30116,9885529034779,11041227460281660941,13
30117,9885529035474,12844938264697876020,52
30118,9885529036165,7024173033844924627,211
30119,9885529036923,16771964621667890927,239
30120,9885529037585,12920697519997130543,47
30121,9885529038282,9112595007054000779,139
30122,9885529039034,2430070982634532119,23
30123,9885529039916,14323345224251897374,30
30124,9885529040607,9417520066712345528,184
30125,9885529041365,4938862342202166338,66
30126,9885529042150,13839225187958359982,174
30127,9885529042845,9958304918479565887,63
30128,9885529043635,6584856362878051054,238
30129,9885529044391,8989078851557496785,209
30130,9885529045048,6330204620245137627,219
30131,9885529045714,1856128023746980643,35
30132,9885529046399,6782364513340060989,61
30133,9885529047100,12443433062647200429,173
30134,9885529047850,14822588692162535165,253
30135,9885529048618,7002554809697919539,51
30136,9885529049311,16590520492027221670,166
30137,9885529050079,15773466019966216607,159
30138,9885529050835,820155720112269622,54
30139,9885529051622,884775119101816450,130
30140,9885529052370,14137966349616744305,113
30141,9885529053136,15268344669788860073,169
30142,9885529053800,11415647401599455376,144
30143,9885529054467,18386905408218774162,146
30144,9885529055125,2860116022273320666,218
30145,9885529055920,10086017218982493618,178
30146,9885529056579,12572676743875297842,50
30147,9885529057276,13531440149618961657,249
30148,9885529057938,13947793571276054169,153
30149,9885529058605,15129528934576483193,121
30150,9885529059267,12643147381812904253,61
30151,9885529059964,4117226029383889384,232
30152,9885529060716,10540153105582560798,30
30153,9885529061413,17288031861977035946,170
30154,9885529062076,13796745941580766539,75
30155,9885529062775,13113801014295318482,210
30156,9885529063435,6480159749154872424,104
30157,9885529064197,6397273076600910901,53
30158,9885529064984,5546759115128484111,15
30159,9885529065775,5423276233571442879,191
30160,9885529066559,8074883622109372555,139
30161,9885529067226,3217337858600274036,116
30162,9885529067886,5536237545502613650,146
30163,9885529068549,6370684202117846659,131
30164,9885529069213,957926477024602150,38
30165,9885529070000,5864928402778261587,83
30166,9885529070689,14243861660008087031,247
30167,9885529071455,6540178681306520017,209
30168,9885529072115,1997827846394619236,100
30169,9885529072786,13827305970807549453,13
30170,9885529073572,16269509453957219075,3
30171,9885529074446,2431127361617311168,192
30172,9885529075269,9417711451793602232,184
30173,9885529075930,518028693247591450,26
30174,9885529076730,14242612031106742434,162
30175,9885529077527,16223402776154431564,76
30176,9885529078324,11937846573230684540,124
30177,9885529079086,3710680660410555956,52
30178,9885529079779,4725859515461806906,58
