trial,tsc,rng,low8
13686,4652366547204,2313260635076167032,120
13687,4652366548117,6656326764832139590,70
13688,4652366548956,5534107220596895971,227
13689,4652366549617,5774032173531684797,189
13690,4652366550366,14060097310673384158,222
13691,4652366551255,3176499058659387070,190
13692,4652366551919,11643062778526395801,153
13693,4652366552691,5299574355168175334,230
13694,4652366553354,18240697399143449924,68
13695,4652366554155,3308441071926749402,218
13696,4652366554823,7518283122469762277,229
13697,4652366555486,5066729894878273395,115
13698,4652366556150,13861105895129422210,130
13699,4652366556945,11657206105335711481,249
13700,4652366557713,16782632802697824777,9
13701,4652366558544,5976205347599525385,9
13702,4652366559317,4185588829313327226,122
13703,4652366560036,11492904153306247829,149
13704,4652366560829,2386860062167517075,147
13705,4652366561497,11573340023868824062,254
13706,4652366562263,8861634125260909219,163
13707,4652366562930,1670178217241258301,61
13708,4652366563629,5846442998276218727,103
13709,4652366564292,4224869180332411100,220
13710,4652366564956,2648397725246693812,180
13711,4652366565621,8741824482725375950,206
13712,4652366566283,8810884847256505958,102
13713,4652366566950,7298000950760117219,227
13714,4652366567612,18258130638241743885,13
13715,4652366568413,1793837673465616500,116
13716,4652366569080,15718417768339527532,108
13717,4652366569848,9784252781906750275,67
13718,4652366570547,2749322502048502538,10
13719,4652366571242,8830249169194608713,73
13720,4652366571935,17307610621753529523,179
13721,4652366572701,14634445091316920828,252
13722,4652366573465,10450332206371996003,99
13723,4652366574266,14245489720258948780,172
13724,4652366575026,11879802039367155900,188
13725,4652366575699,10170925496931964056,152
13726,4652366576363,12867986950602453653,149
13727,4652366577032,11844247320066625035,11
13728,4652366577729,10341616227034238380,172
13729,4652366578399,9631606705684313242,154
13730,4652366579162,5403665266415146764,12
13731,4652366579960,10565300907094399709,221
13732,4652366580625,918168383693442942,126
13733,4652366581468,12319972068362548391,167
13734,4652366582135,5264444490849547544,24
13735,4652366582897,10686214902279234369,65
13736,4652366583594,11449098257559259936,32
13737,4652366584291,15078680837708488623,175
13738,4652366584958,6792929648789673302,86
13739,4652366585722,13641852012946888934,230
13740,4652366586390,11618646056059983756,140
13741,4652366587059,11677950220149010318,142
13742,4652366587728,4405210921496246778,250
13743,4652366588526,3744595951177684411,187
13744,4652366589321,13857854590161653078,86
13745,4652366590018,600141892232090257,145
13746,4652366590825,8327715987209696020,20
13747,4652366591627,3867110637823714375,71
13748,4652366592390,5944189145142346931,179
13749,4652366593182,1293831786226497099,75
13750,4652366593875,14977657013113859336,8
13751,4652366594662,8697635065960147735,23
13752,4652366595377,17526813482214511840,224
13753,4652366596147,6514595841750417896,232
13754,4652366596842,11916806168452747958,182
13755,4652366597604,11218073481523863652,100
13756,4652366598362,16729169299143885290,234
13757,4652366599035,3130696060890009407,63
13758,4652366599797,3521425617124051239,39
13759,4652366600561,7113455034342744502,182
13760,4652366601248,10517939677057226423,183
13761,4652366602018,7375705836560691517,61
13762,4652366602679,3154145732914715448,56
13763,4652366603347,5338724617541556842,106
13764,4652366604036,603647620324287195,219
13765,4652366604855,8963035133697075945,233
13766,4652366605544,13918621545506031888,16
13767,4652366606349,12406014872095736438,118
13768,4652366607111,5867949656648994836,20
13769,4652366607780,11431135657352016103,231
13770,4652366608581,120381509903795051,107
13771,4652366609420,2354133389467434731,235
13772,4652366610113,17511081348418324582,102
13773,4652366610879,11599414687741410897,81
13774,4652366611680,17040203744895100714,42
13775,4652366612480,16345934128226360305,241
13776,4652366613149,3109740364960645458,82
13777,4652366613913,1602382100157931532,12
13778,4652366614675,11643341057253082373,5
13779,4652366615464,11597691400204724818,82
13780,4652366616159,13981809120267194540,172
13781,4652366616834,5478175120310776632,56
13782,4652366617594,13342752411936183122,82
13783,4652366618295,5152703427690243037,221
13784,4652366619089,5264210276728910803,211
13785,4652366619884,13772486370268259119,47
13786,4652366620581,1752864166633023726,238
13787,4652366621380,17088696149181337357,13
13788,4652366622075,10329279113777833321,105
13789,4652366622776,11960916160059445770,10
13790,4652366623473,9977353725787303022,110
13791,4652366624349,9790751894222387616,160
13792,4652366625111,10383175269681601245,221
13793,4652366625812,11237494208082809698,98
13794,4652366626509,7871013067334745871,15
13795,4652366627306,8413089206487902795,75
13796,4652366628068,6103568754323517816,120
13797,4652366628867,4786711709486569220,4
13798,4652366629655,6844453698313814518,246
13799,4652366630352,7119404715887976739,35
13800,4652366631047,13675334680865836911,111
13801,4652366631852,12964645040014244040,200
13802,4652366632618,4040909758563536161,33
13803,4652366633291,13888689846921002977,225
13804,4652366634053,890589565436859989,85
13805,4652366634841,9077109590573762449,145
13806,4652366635540,7200735251264298312,72
13807,4652366636238,9173509660718689578,42
13808,4652366636902,3031173770627939991,151
13809,4652366637601,16454569530286051001,185
13810,4652366638371,14621433953371536221,93
13811,4652366639172,11021446389242733925,101
13812,4652366640018,15397255779609989875,243
13813,4652366640788,11452061053904665231,143
13814,4652366641456,10517018686443314352,176
13815,4652366642133,15278162140035754861,109
13816,4652366642806,4975825734395814827,171
13817,4652366643609,13884144792282950575,175
13818,4652366644277,6691428431660378648,24
13819,4652366645074,9011814584396708645,37
13820,4652366645842,9365841609323243300,36
13821,4652366646608,18055311350356086075,59
13822,4652366647309,14147218854221765804,172
13823,4652366647980,8464518568730588767,95
13824,4652366648748,18086496945971832844,12
13825,4652366649447,13357973022296701822,126
13826,4652366650116,5690774008013511779,99
13827,4652366650886,12254138272231925277,29
13828,4652366651583,3596421404277125362,242
13829,4652366652386,9994153710491247287,183
13830,4652366653182,14732866557772083809,97
13831,4652366653884,13098701264430830396,60
13832,4652366654662,12142807009503127257,217
13833,4652366655335,2128734502963698845,157
13834,4652366656131,13156592442725377199,175
13835,4652366656804,14746780015027752810,106
13836,4652366657477,3899023894412395449,185
13837,4652366658273,13586048576933816291,227
13838,4652366658944,467744217808487039,127
13839,4652366659710,4762735809622474445,205
13840,4652366660474,11021434882554324118,150
13841,4652366661151,7650320786122353967,47
13842,4652366661944,10156923010230027030,22
13843,4652366662649,2523974199304254356,148
13844,4652366663417,13454337591236718315,235
13845,4652366664088,875148419105508221,125
13846,4652366664846,14412404228618511939,67
13847,4652366665551,18023358261978105213,125
13848,4652366666226,9226912318480094068,116
13849,4652366667000,17763981041313407457,225
13850,4652366667664,6525769504694040206,142
13851,4652366668435,9171683027258733673,105
13852,4652366669201,6567039527278545673,9
13853,4652366670073,13872704277135710396,188
13854,4652366670753,15522224094750762155,171
13855,4652366671422,13311029667307963328,192
13856,4652366672093,16371978414910978943,127
13857,4652366672763,3302052941695679930,186
13858,4652366673523,1595755827030990909,61
13859,4652366674326,17183040815487318145,129
13860,4652366674993,4204502963202593509,229
13861,4652366675765,8413850729410557921,225
13862,4652366676531,2178029221568519516,92
13863,4652368250449,408365670033064495,47
13864,4652368255863,14563313727913188270,174
13865,4652368258271,1862098411564340301,77
13866,4652368260535,11947552745788251731,83
13867,4652368262230,6193855031610939365,229
13868,4652368263646,4385208499064112547,163
13869,4652368265073,9571155631940059160,24
13870,4652368266380,12192569662386400711,199
13871,4652368267613,16156413617653172169,201
13872,4652368268944,2418939428767098292,180
13873,4652368269753,67742991956874357,117
13874,4652368271113,15603207946401144405,85
13875,4652368272050,3122387008631119160,56
13876,4652368272934,1517374828714656065,65
13877,4652368273682,6960912307996598278,6
13878,4652368274659,4212538596071648246,246
13879,4652368275889,5724987045771399975,39
13880,4652368276641,4910623417276964129,33
13881,4652368277336,3875329013864410566,198
13882,4652368278041,10193528183753032225,33
13883,4652368278868,10784442145172122304,192
13884,4652368279827,11970282195824910552,216
13885,4652368280634,18258506526642900928,192
13886,4652368281404,4382370816147061246,254
13887,4652368282166,9515615186469382426,26
13888,4652368282867,16353252179195806817,97
13889,4652368283658,13918183721276431529,169
13890,4652368284505,12470102000562518035,19
13891,4652368285207,18376924179933642651,155
13892,4652368285912,6201116121411351435,139
13893,4652368286712,18275673169896989419,235
13894,4652368287385,3071715407266837887,127
13895,4652368288151,1221002100452988704,32
13896,4652368288948,8763297521603336388,196
13897,4652368289645,12288361720679658736,240
13898,4652368290417,7265861653048499596,140
13899,4652368291082,3425411469386752211,211
13900,4652368291754,1937463895088440884,52
13901,4652368292454,15074216056314451049,105
13902,4652368293226,5157609750444538834,210
13903,4652368293927,2326128582051293740,44
13904,4652368294628,11376520346702968091,27
13905,4652368295425,8360288372778426066,210
13906,4652368296130,5873122955520165936,48
13907,4652368296829,7559993044132693418,170
13908,4652368297528,11362240237861195357,93
13909,4652368298327,14423918506227501316,4
13910,4652368299219,7939041799976765033,105
13911,4652368300353,16089342347534846064,112
13912,4652368301127,6780887272968911698,82
13913,4652368301826,15017693471695247998,126
13914,4652368302595,8292686865009086349,141
13915,4652368303302,10120013659822546228,52
13916,4652368304107,7034339796160186542,174
13917,4652368304777,9984990146458562283,235
13918,4652368305450,17627140145155958692,164
13919,4652368306218,13458580965991806733,13
13920,4652368307015,3790027030418798745,153
13921,4652368307689,11805459960985324494,206
13922,4652368308456,11414901813914809869,13
13923,4652368309254,11973449160470938724,100
13924,4652368310057,783256896310723581,253
13925,4652368311063,16229192845666784344,88
13926,4652368311904,873118714293563886,238
13927,4652368312752,4828275400051613599,159
13928,4652368313522,6889419115174540231,199
13929,4652368314290,8036478179099906101,53
13930,4652368314991,2013467653382652388,228
13931,4652368315660,2538550759058951643,219
13932,4652368316337,16117633020621143164,124
13933,4652368317133,14701579760337467272,136
13934,4652368317906,467309050400122801,177
13935,4652368318668,17299024507117233420,12
13936,4652368319466,14833670181110216280,88
13937,4652368320267,10972396376057619820,108
13938,4652368320978,13936521369701733967,79
13939,4652368321677,13413973620865879593,41
13940,4652368322350,13525287886643843139,67
13941,4652368323023,9329770436091115541,21
13942,4652368323826,18245156682060047892,20
13943,4652368324496,9667902252861530827,203
13944,4652368325268,14249051202345332328,104
13945,4652368325968,18200997099961223916,236
13946,4652368326677,15128768334780621728,160
13947,4652368327376,6310564464954179813,229
13948,4652368328150,8915967539336349194,10
13949,4652368328955,1029317704311961824,224
13950,4652368329723,10769981603376412876,204
13951,4652368330426,4513912526313326603,11
13952,4652368331229,12768109993893968794,154
13953,4652368331900,7706736336331375867,251
13954,4652368332670,17541834046554884208,112
13955,4652368333343,15280803914494291423,223
13956,4652368334019,286417523908692725,245
13957,4652368334781,12445294926575453403,219
13958,4652368335458,10610375988578359340,44
13959,4652368336161,7400787294773271902,94
13960,4652368336966,9371618360484622782,190
13961,4652368337732,12291338673042993115,219
13962,4652368338403,6983809420914625004,236
13963,4652368339173,4238748555508274370,194
13964,4652368339943,8658128588263978825,73
13965,4652368340744,10359710445577306188,76
13966,4652368341547,8869047281602229518,14
13967,4652368342311,6106838710498822123,235
13968,4652368343014,4365842719157121053,29
13969,4652368343717,3892590281688829822,126
13970,4652368344418,11678608048361665798,6
13971,4652368345282,8805350237268334112,32
13972,4652368346306,3771769605010385652,244
13973,4652368347005,11699723920472915336,136
13974,4652368347776,13952049865417224404,212
13975,4652368348544,18344519560335209165,205
13976,4652368349314,15895500543161510854,198
13977,4652368350082,8093116918313978038,182
13978,4652368350846,6391065744472956926,254
13979,4652368351519,14964357740372417844,52
13980,4652368352318,7083002802114590216,8
13981,4652368353009,11448132520517208936,104
13982,4652368353984,9852373390557225309,93
13983,4652368354683,792736126900851007,63
13984,4652368355480,6214970849256851071,127
13985,4652368356264,12292088982021740790,246
13986,4652368357037,1758818546725683594,138
13987,4652368357711,818572771289469258,74
13988,4652368358506,16042260308700304575,191
13989,4652368359358,3313575180860055026,242
13990,4652368360030,13713692294214632917,213
13991,4652368360794,6391780150545758582,118
13992,4652368361473,15964415401044070752,96
13993,4652368362274,14063535954372848146,18
13994,4652368363077,3305425168135069837,141
13995,4652368363749,11068113859346520588,12
13996,4652368364552,9873298391926256968,72
13997,4652368365257,4802309483104535587,35
13998,4652368365962,10182637203153975709,157
13999,4652368366729,16889942973908801032,8
14000,4652368367590,8873151656214920065,129
14001,4652368368308,4136726588401548657,113
14002,4652368368978,11410926627258253256,200
14003,4652368369744,7408678973960502125,109
14004,4652368370419,10369793226768759993,185
14005,4652368371185,14546337810626077798,102
14006,4652368371951,5862512627447865539,195
14007,4652368372624,7117315494154839489,193
14008,4652368373295,6507648149657768394,202
14009,4652368373965,1915254807944226472,168
14010,4652368374636,15126105360541382858,202
14011,4652368375400,14792754241769261928,104
14012,4652368376172,12580983078163403066,58
14013,4652368376967,3347304844674325477,229
14014,4652368377642,17370260669074405349,229
14015,4652368378408,18412272186040095110,134
14016,4652368379180,12931124566708061866,170
14017,4652368379853,6380455613660181934,174
14018,4652368380621,6022855328222434516,212
14019,4652368381385,15806126873523906438,134
14020,4652368382155,13489755181449861169,49
14021,4652368382861,7688718440698395538,146
14022,4652368383633,17026041910896574550,86
14023,4652368384336,17204623601120991000,24
14024,4652368385037,14272343000295914872,120
14025,4652368385708,7531148029898437166,46
14026,4652368386511,17874469369097830388,244
14027,4652368387183,9841056148426996215,247
14028,4652368387957,12619330026740293989,101
14029,4652368388628,7437677736353825218,194
14030,4652368389398,7784395449830657134,110
14031,4652368390167,7525159409916240964,68
14032,4652368390874,12915890193548554691,195
14033,4652368391644,17868707284089745569,161
14034,4652368392414,15397749733477101304,248
14035,4652368393087,8940596123352038484,84
14036,4652368393894,6318154267499658514,18
14037,4652368394696,17775186853145762908,92
14038,4652368395505,468557130104343516,220
14039,4652368396298,17109890852977117897,201
14040,4652368396973,15070744836344133665,33
14041,4652368397674,12694337801610014222,14
14042,4652368398377,7375336102332635945,41
14043,4652368399147,9258354288079392713,201
14044,4652368399950,17086264905825820679,7
14045,4652368400647,1061935026891957269,21
14046,4652368401448,7083274092368301112,56
14047,4652368402216,12665802663260745718,246
14048,4652368402891,3058927097244835320,248
14049,4652368403693,15559817997973316130,34
14050,4652369993049,9374592794916148543,63
14051,4652369995628,12532868769011282469,37
14052,4652369997599,10604015332405580880,80
14053,4652369999211,18002541219849574776,120
14054,4652370000751,9067864404817765842,210
14055,4652370002727,14454586251998455776,224
14056,4652370004438,14662618273919219869,157
14057,4652370005763,10479106415725741778,210
14058,4652370006919,11920415887642739205,5
14059,4652370008041,6903805509343166055,103
14060,4652370009846,12446603379319105492,212
14061,4652370010691,411596072266748875,203
14062,4652370011982,14968501041466614873,89
14063,4652370012927,14581623427070633381,165
14064,4652370013675,1790754827825471158,182
14065,4652370014620,13806596438080082287,111
14066,4652370015406,9295208554842787349,21
14067,4652370016349,8566074075845223724,44
14068,4652370017438,4244324203508040892,188
14069,4652370018341,15599846207324223022,46
14070,4652370019166,17404558211800236275,243
14071,4652370019834,5867230395532707690,106
14072,4652370020600,3156747928282059007,255
14073,4652370021361,15137826151910772574,94
14074,4652370022153,1867556362273349658,26
14075,4652370022972,16465179375541287219,51
14076,4652370023815,2784169701605093274,154
14077,4652370024574,9089843820091586478,174
14078,4652370025244,11987793429817761299,19
14079,4652370026037,7541666680427587231,159
14080,4652370026709,14854605043223013852,220
14081,4652370027465,10169435000705184570,58
14082,4652370028264,16747547244206305149,125
14083,4652370028931,6236936187870203600,208
14084,4652370029693,6873843266514021338,218
14085,4652370030453,8718956654520723729,17
14086,4652370031162,6926726101812529578,170
14087,4652370031819,1852040838364565416,168
14088,4652370032489,14202503091622876522,106
14089,4652370033249,11401298923017270243,227
14090,4652370034015,3017612221234656693,181
14091,4652370034682,948063203620683637,117
14092,4652370035808,2938754657781982251,43
14093,4652370036667,6764446764476150619,91
14094,4652370037367,10796290015756976349,221
14095,4652370038131,8329602675834401937,145
14096,4652370038801,436975841862048413,157
14097,4652370039822,12045951742898061917,93
14098,4652370040708,7291173829663940737,129
14099,4652370041376,12291274394212150338,66
14100,4652370042173,5804925229205954222,174
14101,4652370042844,14617701893402088067,131
14102,4652370043610,8382893444505816775,199
14103,4652370044274,15838363117128280288,224
14104,4652370045042,9113301035846196401,177
14105,4652370045715,10515778528277938994,50
14106,4652370046510,15505609928930283162,154
14107,4652370047270,3255838941577476911,47
14108,4652370047973,8887366992731870146,194
14109,4652370048640,8707279808094719001,25
14110,4652370049345,8903089495091301919,31
14111,4652370050032,4703323739345551517,157
14112,4652370050706,17543422933331298688,128
14113,4652370051466,1458946143371124476,252
14114,4652370052214,7648065642911329764,228
14115,4652370052879,13516045348314345939,211
14116,4652370053647,11315295770094075025,145
14117,4652370054411,15051065769633370346,234
14118,4652370055177,6360756567680863859,115
14119,4652370055848,1580526203275789077,21
14120,4652370056553,114227951481969272,120
14121,4652370057464,7458232293544247583,31
14122,4652370058216,6576437620208395301,37
14123,4652370058909,18346635595989923914,74
14124,4652370059703,5549552789318060898,98
14125,4652370060398,6321352940307697811,147
14126,4652370061103,14530142647956220578,162
14127,4652370061870,16226648369768833674,138
14128,4652370062636,5851584201230204391,231
14129,4652370063310,8240645183396012443,155
14130,4652370063977,12411179978884305117,221
14131,4652370064741,17659575564447142715,59
14132,4652370065538,864048397477039654,38
14133,4652370066473,16970566316404366443,107
14134,4652370067391,8377071696181309630,190
14135,4652370068058,6906914682344024912,80
14136,4652370068767,12146306349934046837,117
14137,4652370069527,1251751692480120534,214
14138,4652370070273,17043193067946349867,43
14139,4652370071063,15286721114644114480,48
14140,4652370071860,5939781650800754374,198
14141,4652370072531,3885542410651646258,50
14142,4652370073234,7052683363030377522,50
14143,4652370073933,2145879147720627341,141
14144,4652370074602,11030167454516379068,188
14145,4652370075362,7143875022915946554,58
14146,4652370076071,14279709796388314230,118
14147,4652370076829,5159059789811516852,180
14148,4652370077542,10565203107340707844,4
14149,4652370078475,9285938957541686955,171
14150,4652370079546,5546792508834454457,185
14151,4652370080209,13712670008432238437,101
14152,4652370080979,427681406644743836,156
14153,4652370081765,3763909792165253409,33
14154,4652370082464,6799954938646136833,1
14155,4652370083292,6840666353959728906,10
14156,4652370084326,5189516262340531243,43
14157,4652370084991,6043259712319764940,204
14158,4652370085694,3144145949011413772,12
14159,4652370086360,18382419665376486138,250
14160,4652370087128,11478507538805784240,176
14161,4652370087891,14256706819968444411,251
14162,4652370088744,490346032088096635,123
14163,4652370089500,17283529530036689296,144
14164,4652370090270,1831019597545939184,240
14165,4652370091069,17578091741885755453,61
14166,4652370091874,9778289896647579739,91
14167,4652370092672,2133819828699182934,86
14168,4652370093343,11784361948530649278,190
14169,4652370094101,10221853683972703980,236
14170,4652370094873,8360163237931233920,128
14171,4652370095666,2356114672545575112,200
14172,4652370096369,16961180954681672096,160
14173,4652370097135,11772453334162164,244
14174,4652370098125,8377241627124587140,132
14175,4652370098879,13557906492902805020,28
14176,4652370099674,16765568923506079496,8
14177,4652370100464,9713289227171515199,63
14178,4652370101413,8137686992755670574,46
14179,4652370102106,6775818883182470843,187
14180,4652370102807,14972320162995847394,226
14181,4652370103573,9950912309854707159,215
14182,4652370104244,3098424682545865267,51
14183,4652370104935,13474152427505236147,179
14184,4652370105703,9192128630527734411,139
14185,4652370106376,10197165081000495225,121
14186,4652370107223,2225830270379826624,192
14187,4652370107888,4649752718757356076,44
14188,4652370108595,51829931496236072,40
14189,4652370109435,11684107653924331036,28
14190,4652370110237,12794887729301494741,213
14191,4652370111001,17562683500488972506,218
14192,4652370111766,12391848288854335305,73
14193,4652370112558,4425467293188547229,157
14194,4652370113359,15451975193253659419,27
14195,4652370114162,18063147103849446516,116
14196,4652370114838,1742793018624262483,83
14197,4652370115629,15819187696081657384,40
14198,4652370116340,6737266661808112768,128
14199,4652370117133,3820190656639164411,251
14200,4652370117901,5020122595139768701,125
14201,4652370118567,981321729091312826,186
14202,4652370119330,16499419578181110047,31
14203,4652370120136,5056701394296223222,246
14204,4652370120809,300044049982927161,57
14205,4652370121650,16337416097804383287,55
14206,4652370122461,2594526902695911367,199
14207,4652370123126,9826762449701760926,158
14208,4652370123799,9429086756672729008,176
14209,4652370124467,3817923113394352579,195
14210,4652370125221,3961351706119304834,130
14211,4652370125888,4894101290417277065,137
14212,4652370126556,5604518245631777922,130
14213,4652370127221,17967503335133817709,109
14214,4652370128024,5437797673852667692,44
14215,4652370128725,6873581234332929399,119
14216,4652370129397,6958253830406204123,219
14217,4652370130060,1345700717369105662,254
14218,4652370130731,11953210633627950212,132
14219,4652370131497,412730127444298010,26
14220,4652370132297,4918429076736866817,1
14221,4652370132986,7967355454584699836,188
14222,4652370133659,13842779943325790606,142
14223,4652370134423,15098246379134569189,229
14224,4652370135191,10554859825126913187,163
14225,4652370135958,8963595286656379901,253
14226,4652370136636,10560892894868863344,112
14227,4652370137402,3788626551179525955,67
14228,4652370138205,3187798406533363686,230
14229,4652370138874,13187248018176551961,25
14230,4652370139675,4898724310175275598,78
14231,4652370140368,18125154342033405606,166
14232,4652370141142,112962411215233454,174
14233,4652370141932,1154755308982793437,221
14234,4652370142690,2803399278711725280,224
14235,4652370143383,10176565031132438838,54
14236,4652371468143,15024944874274561263,239
14237,4652371471346,8325071871562363574,182
14238,4652371473697,2406697060700001818,26
14239,4652371475563,16619189315485699722,138
14240,4652371477453,8968967645609382470,70
14241,4652371479091,9468433223574020650,42
14242,4652371480329,17318897673947171846,6
14243,4652371481983,6587597505463027765,53
14244,4652371483369,6365897193151001524,180
14245,4652371484403,3791334899684431085,237
14246,4652371485562,5166546910120125083,155
14247,4652371486501,13074284174098685777,81
14248,4652371487742,5699090640080357661,29
14249,4652371488687,8356198088108370265,89
14250,4652371489358,10404769062294733159,103
14251,4652371490250,8947202453504324783,175
14252,4652371491228,11710083389861744430,46
14253,4652371492169,9630200475864326151,7
14254,4652371493260,7821714147470038870,86
14255,4652371494353,11832882194259357191,7
14256,4652371495233,5912683130846202482,114
14257,4652371496166,10400150685031953463,55
14258,4652371497060,3618973045424550561,161
14259,4652371497934,844078607094078732,12
14260,4652371499239,1975212998271563379,115
14261,4652371500052,10045408502121512901,197
14262,4652371500901,2624105588132314673,49
14263,4652371501728,14290386928394209234,210
14264,4652371502495,11914287395788582936,24
14265,4652371503358,11646094916350869461,213
14266,4652371504192,3607789176231476337,113
14267,4652371504864,1929920096445705866,138
14268,4652371505533,1054929750133282404,100
14269,4652371506201,5461406092185716115,147
14270,4652371506874,8529710024314150974,62
14271,4652371507569,9838185093051347827,115
14272,4652371508238,4964378200526503734,54
14273,4652371508937,8884567225736157813,117
14274,4652371509607,4527403561392910515,179
14275,4652371510276,142687654754752809,41
14276,4652371511412,9810618198999840227,227
14277,4652371512170,2816911350836759138,98
14278,4652371512873,5341908823838797444,132
14279,4652371513542,4461070554497545068,108
14280,4652371514209,6136827756983869419,235
14281,4652371514879,1076600008148667688,40
14282,4652371515576,12175053716768795777,129
14283,4652371516340,15909314414915038619,155
14284,4652371517115,3031650238588102448,48
14285,4652371517818,229743001210024958,254
14286,4652371518887,13467288629821020945,17
14287,4652371519848,462989892631752517,69
14288,4652371520698,1342943011647368365,173
14289,4652371521370,8935061597080831569,81
14290,4652371522065,15367281010164337217,65
14291,4652371522864,10366634838559716957,93
14292,4652371523667,5134773877984081777,113
14293,4652371524337,5085432037856376527,207
14294,4652371525006,6840198032741468559,143
14295,4652371525675,8641596930001728314,58
14296,4652371526376,16763888538038154192,208
14297,4652371527172,14684013517979616996,228
14298,4652371527938,13697074156612569714,114
14299,4652371528703,4039339645392643991,151
14300,4652371529377,2458532219961033530,58
14301,4652371530070,13216707402380406964,180
14302,4652371530834,13888407053042431369,137
14303,4652371531605,2057591531905534604,140
14304,4652371532275,12983820833240421924,36
14305,4652371533070,391797271083921177,25
14306,4652371533828,5919727263397741020,220
14307,4652371534495,2117939461303986280,104
14308,4652371535161,8145407072568109292,236
14309,4652371535830,8034396921925493949,189
14310,4652371536496,7111854158953424708,68
14311,4652371537189,11700003783001778349,173
14312,4652371537957,6035836852184418065,17
14313,4652371538661,11906305138767271747,67
14314,4652371539453,7420221150855452744,72
14315,4652371540156,6752623021297422391,55
14316,4652371540853,10377713573763743233,1
14317,4652371541646,9665731959587361183,159
14318,4652371542376,13114293303896060050,146
14319,4652371543144,779011613246058911,159
14320,4652371543957,12727903430057397374,126
14321,4652371544814,10124412235128292247,151
14322,4652371545583,16746026896762836901,165
14323,4652371546349,8032103409709488144,16
14324,4652371547149,7934019900656744802,98
14325,4652371547814,6954226687058397101,173
14326,4652371548511,18188940228593147471,79
14327,4652371549310,4232655893344981049,57
14328,4652371550005,5897401537201978539,171
14329,4652371550728,11667116352671388946,18
14330,4652371551529,3384676264367553651,115
14331,4652371552200,15642591920146807420,124
14332,4652371552966,17897015155361057799,7
14333,4652371553760,11165895804440945566,158
14334,4652371554524,7951208437818723095,23
14335,4652371555323,5264991957781614439,103
14336,4652371556022,1732103088477151904,160
14337,4652371556693,12372827458039561005,45
14338,4652371557490,7656732922093132777,233
14339,4652371558160,3775824753129457650,242
14340,4652371558827,2394518668675165338,154
14341,4652371559495,9373256822125338762,138
14342,4652371560164,13612648334094265534,190
14343,4652371560932,7704972984725660497,81
14344,4652371561633,6521407694108342110,94
14345,4652371562334,14395601786934525946,250
14346,4652371563099,10313279619459712589,77
14347,4652371563905,2118354181924938613,117
14348,4652371564578,6239651808631649781,245
14349,4652371565249,15981442777232300829,29
14350,4652371566045,1392320426402344098,162
14351,4652371566722,3084411112718900242,18
14352,4652371567421,15697941741328800292,36
14353,4652371568220,3619134082254715925,21
14354,4652371568923,5628820224681887312,80
14355,4652371569626,3337055838663117355,43
14356,4652371570325,16856877304758640739,99
14357,4652371571126,17880289479658267357,221
14358,4652371571929,3268645733837880732,156
14359,4652371572632,3820427665590671395,35
14360,4652371573329,1327794648352181850,90
14361,4652371574000,14903590148509141855,95
14362,4652371574800,14576640051133491380,180
14363,4652371575599,9823364940960962897,81
14364,4652371576274,8708227636902999385,89
14365,4652371576944,10319682666848770225,177
14366,4652371577713,5363284297757248731,219
14367,4652371578418,12948695744983666108,188
14368,4652371579186,16864829648240277138,146
14369,4652371579956,2073276762556747519,255
14370,4652371580661,650163557437631763,19
14371,4652371581421,18297423205558059280,16
14372,4652371582232,10324454351661114878,254
14373,4652371582996,14173854688568188732,60
14374,4652371583797,14857327341524277226,234
14375,4652371584472,16802115021416352617,105
14376,4652371585142,17586626811658031220,116
14377,4652371585815,11565450420631984304,176
14378,4652371586488,12316180878010964112,144
14379,4652371587154,15117460459381595966,62
14380,4652371587856,10181398851861161713,241
14381,4652371588528,18006284076521728603,91
14382,4652371589227,3014183540834527262,30
14383,4652371590030,1191904909469545180,220
14384,4652371590823,13115462628243264771,3
14385,4652371591522,7115538281888162895,79
14386,4652371592320,14213278405350773775,15
14387,4652371593022,9724852492723977063,103
14388,4652371593818,6603921109297911570,18
14389,4652371594619,18080871034237580519,231
14390,4652371595290,15147315135688199763,83
14391,4652371595993,206200929682819478,150
14392,4652371596787,9844807143506046309,101
14393,4652371597586,221576115864491367,103
14394,4652371598344,15742752107722305042,18
14395,4652371599045,3748353842970199183,143
14396,4652371599811,11971266462947981350,38
14397,4652371600514,18076348741946421490,242
14398,4652371601216,14563525020703473616,208
14399,4652371601890,2077774434565190024,136
14400,4652371602656,14788743863668699260,124
14401,4652371603325,13699323508006271029,53
14402,4652371604032,4800153517932257437,157
14403,4652371604792,9901333426598076239,79
14404,4652371605587,8041734921182521365,21
14405,4652371606386,16958512258859910882,226
14406,4652371607052,2378309959623296788,20
14407,4652371607849,12901284120052490688,192
14408,4652371608520,17785341380205202916,228
14409,4652371609190,15907715892672258284,236
14410,4652371609861,1213084858685276222,62
14411,4652371610659,3546271827238581795,35
14412,4652371611420,17617821210573092083,243
14413,4652371612090,6130805873368660275,51
14414,4652371612854,14696470054617325044,244
14415,4652371613525,2151663005331560641,193
14416,4652371614318,14883386105558529395,115
14417,4652371614990,13549726941542159684,68
14418,4652371615691,16488055671088923623,231
14419,4652371616362,2118688697334377406,190
14420,4652371617159,7176832341487668466,242
14421,4652371617949,561250777394006828,44
14422,4652371618740,12386840812317927330,162
14423,4652372917646,16979977110952197568,192
